company_name,company_domain,pais,ciudad,profile_key,target_leads,selected_for_run,status,last_run_at,linea_detectada,linea_raw,company_url_raw,source_file,source_sheet
PCM Papeles y Conversiones de México,pcm.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.pcm.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Packaging Corporation Of America - PCA,packagingcorp.com,Estados Unidos,,carton_ops,10,False,pending,,Carton Corrugado,,www.packagingcorp.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Packaging Store,packagingstoremexico.com,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,packagingstoremexico.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Packing SAS,packing.com.co,Colombia,Bogotá,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",packing.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Papelera del Nevado,nevado.mx,México,Toluca,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,nevado.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Papelera del Sur,cartonesamerica.com,Perú,Ica,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesamerica.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Papeles Nacionales,papelesnacionales.com.co,Colombia,Palmira,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.papelesnacionales.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Papelsa S.A,papelsa.com,Colombia,Bogotá,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",papelsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Papeltécnica,papeltecnica.com.ar,Argentina,Santa Fe,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,papeltecnica.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Paraibuna Embalagens,paraibuna.com.br,Brasil,Sapucaia,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",paraibuna.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Plegadizos y Corrugados Apolo (PYCAPSA),pycapsa.com,México,Tultitlán,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,pycapsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Prismapack,prismapack.com.mx,México,Celaya,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.prismapack.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Procarsa,procarsa.com.ec,Ecuador,Durán,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.procarsa.com.ec,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Productos Glama,glama.com.mx,México,Ecatepec,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.glama.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Regio Empaque SA de CV,regioempaque.com.mx,México,Tlalnepantla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,regioempaque.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Roce Empaques,canagraf.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,canagraf.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
SYEMSA,syemsa.com,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.syemsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
SigmaQ El Salvador,sigmaq.com,El Salvador,San Salvador,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.sigmaq.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Argentina,smurfitwestrock.com.ar,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Brasil,smurfitwestrock.br,Brasil,Campinas,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Canadá,smurfitwestrock.com,Canadá,Mississauga,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.smurfitwestrock.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Chile,smurfitwestrock.cl,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Colombia,smurfitwestrock.co,Colombia,Cali,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Costa Rica,smurfitwestrock.cr,Costa Rica,Ulloa,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.cr,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Ecuador,smurfitwestrock.ec,Ecuador,Guayaquil,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.ec,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock El Salvador,smurfitwestrock.sv,El Salvador,San Salvador,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.sv,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Estados Unidos,smurfitwestrock.com,Estados Unidos,Atlanta,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.smurfitwestrock.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock México,smurfitwestrock.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Perú,smurfitwestrock.pe,Perú,Miraflores,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.pe,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock Puerto Rico,smurfitwestrock.com,Puerto Rico,San Juan,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.smurfitwestrock.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Smurfit Westrock República Dominicana,smurfitwestrock.do,República Dominicana,Santo Domingo,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.do,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Soluciones Inteligentes de Embalaje (SIE),sie.com.mx,México,Puebla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,sie.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Somos Cartón,somoscarton.com,México,Cuautitlán Izcalli,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,somoscarton.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Starcor,starcorrmex.com,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,starcorrmex.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Sultana Packaging Group,sultanapkg.com,México,Tijuana,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,sultanapkg.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Trombini Embalagens,trombini.com.br,Brasil,Curitiba,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",trombini.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Trupal,trupal.com.pe,Perú,Lima,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.trupal.com.pe,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Uniban,uniban.com,Colombia,Apartadó,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA LOGÍSTICA, MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.uniban.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Unipack,unipackmexico.com.mx,México,Guadalajara,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,unipackmexico.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Washington Box,wabox.mx,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.wabox.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
eBiopacking,ebiopacking.com,Colombia,Mosquera,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ebiopacking.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
3M México,3m.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.3m.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
99minutos,99minutos.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.99minutos.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
AKT Motos,aktmotos.com,Colombia,Itagüí,intralogistics_ops,10,False,pending,,Intralogistica,Intralogistica,https://aktmotos.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Ensambladora de Motos\BASE DE DATOS ENSAMBLADORAS MOTOS LATAM.xlsx,CRM_Motos_LATAM
ALIMENTOS CARNICOS S.A.S.,alimentoscarnicos.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://alimentoscarnicos.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
ALMACENES EXITO S A,grupoexito.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.grupoexito.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
AVSA SA,macpollo.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.macpollo.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Abbot Laboratories de Colombia,latam.abbott,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.latam.abbott/about-us/abbott-in-latin-america.html,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Accel Logística,accellogistica.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.accellogistica.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Acerías paz del Río,pazdelrio.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.pazdelrio.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Aga,aga.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.aga.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Ajover,ajover.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.ajover.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Alimentos Polar Colombia Sas,empresaspolar.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://empresaspolar.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Alkosto,alkosto.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.alkosto.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Almaviva,almaviva.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.almaviva.com.co/en,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Alpina,alpina.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://alpina.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Alpura,alpura.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.alpura.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Alquería,alqueria.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://alqueria.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Arca Continental,arcacontal.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.arcacontal.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Arcor México,arcor.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.arcor.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Arizona Beverages México,drinkarizona.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://drinkarizona.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Arquitectura Y Concreto,arquitecturayconcreto.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://arquitecturayconcreto.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
AstraZeneca México,astrazeneca.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.astrazeneca.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Audifarma S.A,audifarma.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.audifarma.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Auteco Mobility,auteco.com.co,Colombia,Itagüí/Rionegro,intralogistics_ops,10,False,pending,,Intralogistica,Intralogistica,https://www.auteco.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Ensambladora de Motos\BASE DE DATOS ENSAMBLADORAS MOTOS LATAM.xlsx,CRM_Motos_LATAM
Auteco Moblity,auteco.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.auteco.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Avicola el Madroño S.A,avicolaelmadrono.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://avicolaelmadrono.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Avigrupo,avigrupo.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.avigrupo.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Avícola Tepeyac,,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
BASF México,basf.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.basf.com/mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
BELSTAR S.A,belcorp.biz,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.belcorp.biz/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
BMW Group México,bmw.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bmw.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
BMW Motorrad Brasil,bmw-motorrad.com.br,Brasil,,intralogistics_ops,10,False,pending,,Intralogistica,Intralogistica,https://www.bmw-motorrad.com.br/pt/home.html,C:\Users\Juan\Downloads\PROSPECCIÓN\Ensambladora de Motos\BASE DE DATOS ENSAMBLADORAS MOTOS LATAM.xlsx,CRM_Motos_LATAM
Bacardi México,bacardi.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bacardi.com/mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Barcel S.A. De C.V.,barcel.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.barcel.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bavaria,bavaria.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.bavaria.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Baxter,baxter.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.baxter.com.co/es,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bayer México,bayer.com.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bayer.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bayer S.A,bayer.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.bayer.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Beam Suntory México,beamsuntory.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.beamsuntory.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bepensa Bebidas,bepensa.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bepensa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Big Cola México (AJE),ajegroup.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.ajegroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bimbo,bimbo.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://bimbo.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Biotoscana Farma,drogueriascafam.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.drogueriascafam.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Blu Logistics,agenciadeaduanasblulogisticssanivel1.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://agenciadeaduanasblulogisticssanivel1.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Boehringer Ingelheim,boehringer-ingelheim.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.boehringer-ingelheim.com/sa,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bosch Automotive México,bosch.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bosch.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Bosch México,bosch.mx,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.bosch.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
Brinsa,brinsa.com.co,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.brinsa.com.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
C.H. Robinson,chrobinson.com,México,,intralogistics_ops,10,False,pending,,Intralogistica,"MATEC | LÍNEA LOGÍSTICA, SOLUMAT",https://www.chrobinson.com/es-mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
CARGILL,cargill.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.cargill.com/worldwide/colombia-es,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
CEVA LOGISTICS,cevalogistics.com,Colombia,,intralogistics_ops,10,False,pending,,Intralogistica,,https://www.cevalogistics.com/es,C:\Users\Juan\Downloads\PROSPECCIÓN\Línea Solumat\BASE DE DATOS SOLUMAT.xlsx,Base de Datos
